Lambda	b	b0	p	w
41238.500000	-2.623564	0.000000	0.058661	0.015701
41243.601562	-1.708482	0.000000	0.057698	0.016513
41248.699219	-0.157067	0.000000	0.059503	0.018341
41253.800781	2.249459	0.000000	0.062031	0.022193
41258.898437	3.848764	0.000000	0.064376	0.024889
41263.898437	4.856719	0.000000	0.066083	0.027203
41269.000000	5.032041	0.000000	0.066656	0.028000
41274.101562	6.006974	0.000000	0.066980	0.030019
41279.101562	6.096035	0.000000	0.066808	0.030233
41284.199219	6.959406	0.000000	0.066642	0.031555
41289.199219	7.219339	0.000000	0.066156	0.031190
41294.300781	7.550958	0.000000	0.067238	0.031431
41299.300781	7.585700	0.000000	0.067351	0.031463
41304.300781	8.272163	0.000000	0.067932	0.033154
41309.300781	7.694226	0.000000	0.066947	0.032914
41314.300781	7.120244	0.000000	0.064531	0.032675
41319.398437	5.875302	0.000000	0.060427	0.030724
41324.398437	4.396103	0.000000	0.056046	0.028117
41329.300781	3.430100	0.000000	0.050960	0.025769
41334.300781	3.316206	0.000000	0.046059	0.024682
41339.300781	3.741112	0.000000	0.041151	0.024202
41344.300781	4.964668	0.000000	0.035539	0.025159
41349.300781	5.464968	0.000000	0.029950	0.025268
41354.199219	5.009057	0.000000	0.024689	0.024509
41359.199219	2.490921	0.000000	0.018538	0.021008
41364.101562	-0.077880	0.000000	0.011681	0.017902
41369.101562	-3.218514	0.000000	0.004961	0.014269
41374.000000	-5.295543	0.000000	-0.000522	0.012510
41379.000000	-7.619364	0.000000	-0.006144	0.010276
41383.898437	-10.203348	0.000000	-0.012270	0.008105
41388.800781	-16.174653	0.000000	-0.022178	0.001866
41393.800781	-22.331575	0.000000	-0.034472	-0.003659
41398.699219	-27.125742	0.000000	-0.047238	-0.007050
41403.601562	-28.787942	0.000000	-0.057870	-0.006397
41408.500000	-29.851744	0.000000	-0.067290	-0.005259
41413.398437	-33.890886	0.000000	-0.076486	-0.008189
41418.300781	-44.546076	0.000000	-0.086164	-0.019482
41423.199219	-55.738706	0.000000	-0.093289	-0.032144
41428.101562	-60.975485	0.000000	-0.095869	-0.038918
41432.898437	-58.772249	0.000000	-0.094697	-0.037979
41437.800781	-50.728558	0.000000	-0.090521	-0.031092
41442.699219	-40.656676	0.000000	-0.087017	-0.021933
41447.500000	-32.302335	0.000000	-0.085213	-0.014258
41452.398437	-23.712799	0.000000	-0.085009	-0.005984
41457.300781	-14.757940	0.000000	-0.084468	0.003085
41462.101562	-7.580372	0.000000	-0.084493	0.010547
41466.898437	-2.081159	0.000000	-0.082994	0.016305
41471.800781	0.861401	0.000000	-0.081488	0.019369
41476.601562	2.244474	0.000000	-0.079059	0.021076
41481.398437	2.561875	0.000000	-0.078929	0.021170
41486.300781	2.922707	0.000000	-0.077940	0.021549
41491.101562	2.041064	0.000000	-0.078427	0.019787
41495.898437	1.221473	0.000000	-0.078169	0.017560
41500.699219	-0.782562	0.000000	-0.077836	0.013044
41505.500000	-2.188958	0.000000	-0.076180	0.009584
41510.300781	-3.807731	0.000000	-0.076661	0.006120
41515.101562	-4.024955	0.000000	-0.076255	0.005451
41519.898437	-4.623125	0.000000	-0.076028	0.004369
41524.699219	-4.958159	0.000000	-0.074827	0.003086
41529.398437	-6.429218	0.000000	-0.072608	-0.000271
41534.199219	-8.072840	0.000000	-0.069041	-0.003924
41539.000000	-10.453161	0.000000	-0.066064	-0.008296
41543.699219	-11.960549	0.000000	-0.062197	-0.011252
41548.500000	-12.937807	0.000000	-0.059700	-0.013501
41553.199219	-12.935011	0.000000	-0.057165	-0.014917
41558.000000	-13.024668	0.000000	-0.055287	-0.016633
41562.699219	-13.165590	0.000000	-0.052423	-0.018987
41567.398437	-15.091142	0.000000	-0.050441	-0.024037
41572.101562	-17.154255	0.000000	-0.049081	-0.029472
41576.898437	-19.186508	0.000000	-0.049955	-0.034993
41581.601562	-20.074708	0.000000	-0.048733	-0.038665
41586.300781	-20.385134	0.000000	-0.048054	-0.041240
41591.000000	-20.312575	0.000000	-0.046491	-0.043420
41595.699219	-21.114690	0.000000	-0.045528	-0.046933
41600.398437	-21.319885	0.000000	-0.045306	-0.049181
41605.101562	-21.066809	0.000000	-0.046187	-0.050857
41609.699219	-19.299412	0.000000	-0.044918	-0.049973
41614.398437	-18.081599	0.000000	-0.044756	-0.050416
41619.101562	-16.441419	0.000000	-0.043885	-0.050384
41623.699219	-15.197788	0.000000	-0.043422	-0.051120
41628.398437	-12.852949	0.000000	-0.042746	-0.049023
41633.000000	-10.644891	0.000000	-0.043419	-0.046786
41637.699219	-8.387816	0.000000	-0.044431	-0.044142
41642.300781	-7.323238	0.000000	-0.046915	-0.043972
41646.898437	-5.545719	0.000000	-0.048794	-0.043262
41651.500000	-3.758874	0.000000	-0.049875	-0.042872
41656.199219	-0.937490	0.000000	-0.049395	-0.040552
41660.800781	1.862339	0.000000	-0.048732	-0.038059
41665.398437	5.446009	0.000000	-0.047720	-0.033841
41670.000000	8.838301	0.000000	-0.046107	-0.029758
41674.500000	12.319354	0.000000	-0.044522	-0.025390
41679.101562	14.654926	0.000000	-0.042670	-0.022551
41683.699219	16.140657	0.000000	-0.040937	-0.021139
41688.300781	15.845452	0.000000	-0.040733	-0.022168
41692.800781	14.868763	0.000000	-0.040588	-0.023744
41697.398437	13.006307	0.000000	-0.040709	-0.026393
41701.898437	10.659650	0.000000	-0.042267	-0.029542
41706.500000	8.475910	0.000000	-0.043267	-0.032684
41711.000000	7.035862	0.000000	-0.043921	-0.034860
41715.500000	5.585134	0.000000	-0.045631	-0.037112
41720.000000	3.500052	0.000000	-0.047551	-0.040073
41724.601562	1.641173	0.000000	-0.048871	-0.041991
41729.101562	-1.210796	0.000000	-0.051581	-0.045188
41733.601562	-3.845787	0.000000	-0.052684	-0.047973
41738.101562	-5.359789	0.000000	-0.052758	-0.049520
41742.500000	-4.215101	0.000000	-0.051303	-0.048256
41747.000000	-0.503453	0.000000	-0.049405	-0.043680
41751.500000	5.136026	0.000000	-0.045748	-0.036228
41755.898437	9.727686	0.000000	-0.043064	-0.029916
41760.398437	11.874103	0.000000	-0.041831	-0.026946
41764.800781	11.908575	0.000000	-0.042567	-0.027313
41769.300781	10.765817	0.000000	-0.044028	-0.029671
41773.699219	9.803637	0.000000	-0.045995	-0.031643
41778.101562	9.553139	0.000000	-0.046771	-0.032788
41782.500000	10.676805	0.000000	-0.046888	-0.031589
41786.898437	12.457302	0.000000	-0.045855	-0.029611
41791.300781	14.355468	0.000000	-0.043973	-0.027958
41795.699219	15.788080	0.000000	-0.042424	-0.026406
41800.101562	16.187491	0.000000	-0.039895	-0.026266
41804.500000	15.995841	0.000000	-0.037477	-0.027566
41808.898437	15.799940	0.000000	-0.036742	-0.028956
41813.199219	14.357316	0.000000	-0.036314	-0.032166
41817.601562	12.364109	0.000000	-0.035624	-0.036234
41821.898437	10.235621	0.000000	-0.036385	-0.040231
41826.199219	10.105132	0.000000	-0.035580	-0.040783
41830.601562	10.583688	0.000000	-0.033788	-0.040486
41834.898437	10.881504	0.000000	-0.033495	-0.040681
41839.199219	10.673048	0.000000	-0.032557	-0.041147
41843.500000	10.933508	0.000000	-0.030976	-0.040608
41847.800781	10.432253	0.000000	-0.029527	-0.041132
41852.101562	12.615157	0.000000	-0.027627	-0.036579
41856.398437	14.188454	0.000000	-0.025258	-0.032921
41860.601562	16.376321	0.000000	-0.022761	-0.027555
41864.898437	19.080074	0.000000	-0.019116	-0.020324
41869.101562	21.926977	0.000000	-0.014727	-0.012505
41873.398437	23.419429	0.000000	-0.011225	-0.005564
41877.601562	25.629884	0.000000	-0.008040	0.004897
41881.898437	27.033004	0.000000	-0.004909	0.016082
41886.101562	28.814681	0.000000	0.000298	0.030152
41890.300781	29.867867	0.000000	0.005755	0.044128
41894.500000	27.987663	0.000000	0.011639	0.053561
41898.699219	21.584623	0.000000	0.014059	0.054688
41902.898437	9.374961	0.000000	0.014224	0.045498
41907.000000	-9.042063	0.000000	0.011142	0.024523
41911.199219	-30.775683	0.000000	0.008011	-0.003857
41915.398437	-50.594946	0.000000	0.004360	-0.031911
41919.500000	-63.886192	0.000000	0.004478	-0.052346
41923.699219	-68.404433	0.000000	0.004735	-0.061895
41927.800781	-65.327211	0.000000	0.007374	-0.061283
41931.898437	-59.532644	0.000000	0.008471	-0.057327
41936.101562	-52.630802	0.000000	0.010055	-0.051146
41940.199219	-47.012899	0.000000	0.010566	-0.046121
41944.300781	-41.838577	0.000000	0.011479	-0.040578
41948.398437	-37.827561	0.000000	0.010719	-0.035785
41952.500000	-34.203575	0.000000	0.010794	-0.030823
41956.601562	-31.990582	0.000000	0.010284	-0.027802
41960.601562	-29.119279	0.000000	0.010591	-0.023687
41964.699219	-26.821749	0.000000	0.011332	-0.020502
41968.800781	-24.312395	0.000000	0.012264	-0.016705
41972.800781	-21.763074	0.000000	0.013387	-0.012928
41976.800781	-19.320342	0.000000	0.013674	-0.009202
41980.898437	-16.146329	0.000000	0.015459	-0.004366
41984.898437	-13.075665	0.000000	0.016679	-0.000128
41988.898437	-9.960884	0.000000	0.018108	0.004243
41992.898437	-6.588175	0.000000	0.019885	0.008728
41996.898437	-2.209578	0.000000	0.023168	0.014607
42000.898437	1.925379	0.000000	0.024919	0.020230
42004.898437	7.558813	0.000000	0.027994	0.027892
42008.898437	11.893987	0.000000	0.031059	0.033530
42012.898437	15.756967	0.000000	0.036077	0.038507
42016.898437	19.014407	0.000000	0.040842	0.043112
42020.800781	21.277623	0.000000	0.046152	0.045731
42024.800781	22.962027	0.000000	0.049126	0.047121
42028.699219	26.367485	0.000000	0.050793	0.050322
42032.699219	29.557459	0.000000	0.052574	0.053935
42036.601562	32.160284	0.000000	0.056239	0.056211
42040.500000	34.604942	0.000000	0.059005	0.059642
42044.398437	35.595612	0.000000	0.062971	0.060533
42048.398437	35.041982	0.000000	0.066141	0.059345
42052.300781	35.875118	0.000000	0.067933	0.060008
42056.199219	35.722773	0.000000	0.068939	0.059702
42060.101562	36.498589	0.000000	0.070125	0.059811
42063.898437	37.919617	0.000000	0.070576	0.061374
42067.800781	39.132697	0.000000	0.073088	0.062111
42071.699219	39.659931	0.000000	0.075492	0.062252
42075.601562	39.267520	0.000000	0.075857	0.060927
42079.398437	38.014324	0.000000	0.074588	0.057763
42083.300781	36.787962	0.000000	0.072175	0.053934
42087.199219	37.464039	0.000000	0.071373	0.053682
42091.000000	36.889379	0.000000	0.072058	0.051173
42094.898437	36.147867	0.000000	0.072439	0.048562
42098.699219	34.190073	0.000000	0.074544	0.044596
42102.500000	33.202203	0.000000	0.075661	0.042523
42106.398437	32.739497	0.000000	0.077842	0.041766
42110.199219	33.283235	0.000000	0.076973	0.042061
42114.000000	33.889219	0.000000	0.077075	0.042945
42117.898437	34.505435	0.000000	0.073055	0.042374
42121.699219	34.567960	0.000000	0.073581	0.041152
42125.500000	34.885802	0.000000	0.073213	0.041074
42129.300781	34.357261	0.000000	0.075094	0.040648
42133.101562	33.220399	0.000000	0.074421	0.038332
42136.898437	32.578859	0.000000	0.075032	0.037854
42140.699219	30.881051	0.000000	0.071221	0.034435
42144.500000	28.617657	0.000000	0.070896	0.029984
42148.300781	28.638662	0.000000	0.070325	0.029972
42152.101562	25.721163	0.000000	0.071423	0.026086
42155.898437	28.123040	0.000000	0.071593	0.032816
42159.699219	24.211210	0.000000	0.068564	0.029207
42163.500000	17.562382	0.000000	0.063526	0.022585
42167.300781	5.238180	0.000000	0.053585	0.005800
42171.101562	-0.691059	0.000000	0.049591	-0.000776
42174.898437	-9.467965	0.000000	0.039854	-0.012262
42178.601562	-3.646927	0.000000	0.038239	0.003641
42182.398437	-10.976479	0.000000	0.024267	-0.005598
42186.199219	-15.162146	0.000000	0.018857	-0.005185
42190.000000	-32.035487	0.000000	-0.002101	-0.026067
42193.800781	-37.526110	0.000000	-0.002397	-0.024274
42197.601562	-41.565506	0.000000	-0.019047	-0.026707
42201.398437	-36.653651	0.000000	-0.023528	-0.010342
5415.859863	0.527674	0.000000	0.000364	0.001354
5421.859863	0.536493	0.000000	0.000817	0.001337
5427.859863	0.454017	0.000000	0.001089	0.000122
5433.850098	0.520120	0.000000	0.001089	-0.000910
5439.819824	0.027869	0.000000	0.000491	-0.002461
5445.779785	0.287126	0.000000	-0.000302	-0.002492
5451.729980	0.835542	0.000000	-0.000501	-0.000807
5457.669922	0.360694	0.000000	-0.000966	-0.000519
5463.600098	0.092951	0.000000	-0.001680	-0.000799
5469.510254	0.131883	0.000000	-0.001501	-0.000492
5475.410156	-0.113777	0.000000	-0.001043	-0.000821
5481.299805	0.437297	0.000000	-0.000378	-0.000278
5487.180176	0.463611	0.000000	0.000557	-0.000248
5493.049805	0.144361	0.000000	0.000554	-0.000384
5498.899902	-0.053195	0.000000	0.000054	-0.000474
5504.750000	0.095814	0.000000	0.000051	0.000170
5510.580078	0.402816	0.000000	-0.000278	0.000760
5516.399902	0.225678	0.000000	-0.000761	0.000488
5522.200195	0.106416	0.000000	-0.000816	0.000720
5528.000000	0.046361	0.000000	-0.000957	0.000890
5533.779785	-0.170084	0.000000	-0.000808	0.000566
5539.549805	-0.030373	0.000000	-0.000440	0.000662
5545.310059	0.212687	0.000000	-0.000299	0.000715
5551.049805	0.034880	0.000000	-0.000083	0.000338
5556.779785	-0.099990	0.000000	-0.000156	0.000279
5562.500000	-0.236636	0.000000	-0.000473	0.000193
5568.209961	-0.207844	0.000000	-0.000429	0.000471
5573.910156	-0.125013	0.000000	-0.000010	0.000704
5579.589844	-0.054003	0.000000	0.000577	0.000929
5585.260254	-0.244872	0.000000	0.000654	0.000904
5590.919922	-0.513479	0.000000	0.000268	0.000592
5596.569824	-0.561804	0.000000	0.000232	0.000325
5602.200195	-0.257782	0.000000	0.000205	0.000410
5607.819824	0.109846	0.000000	0.000456	0.000644
5613.430176	0.389646	0.000000	0.000874	0.000958
5619.029785	0.461770	0.000000	0.000647	0.001088
5624.609863	0.164319	0.000000	0.000786	0.000823
5630.180176	-0.022997	0.000000	0.001241	0.000631
5635.739746	-0.011195	0.000000	0.001471	0.000696
5641.279785	-0.014151	0.000000	0.001799	0.000888
5646.819824	0.079482	0.000000	0.001817	0.001300
5652.339844	0.187875	0.000000	0.001508	0.001644
5657.839844	0.093226	0.000000	0.001335	0.001537
5663.339844	0.086832	0.000000	0.001103	0.001337
5668.819824	0.052739	0.000000	0.001181	0.000859
5674.290039	0.118161	0.000000	0.001595	0.000601
5679.739746	0.077436	0.000000	0.001632	0.000235
5685.180176	-0.389515	0.000000	0.001258	-0.000690
5690.609863	-1.139374	0.000000	0.000326	-0.001946
5696.029785	-1.745020	0.000000	-0.000875	-0.003125
5701.430176	-1.947760	0.000000	-0.001749	-0.003587
5706.819824	-1.658502	0.000000	-0.002082	-0.002864
5712.200195	-1.270591	0.000000	-0.002069	-0.001933
5717.560059	-1.021969	0.000000	-0.001674	-0.001332
5722.919922	-0.999208	0.000000	-0.001144	-0.001208
5728.250000	-0.855157	0.000000	-0.000866	-0.001139
5733.580078	-0.520707	0.000000	-0.000648	-0.000778
5738.890137	-0.297360	0.000000	-0.000559	-0.000453
5744.189941	-0.207335	0.000000	-0.000660	-0.000381
5749.470215	-0.171043	0.000000	-0.000489	-0.000482
5754.739746	-0.165746	0.000000	-0.000391	-0.000668
5760.000000	-0.105029	0.000000	-0.000502	-0.000757
5765.239746	-0.079375	0.000000	-0.000716	-0.000864
5770.470215	0.025039	0.000000	-0.001129	-0.000807
5775.689941	0.124106	0.000000	-0.001461	-0.000549
5780.899902	0.222137	0.000000	-0.001333	-0.000173
5786.089844	0.277961	0.000000	-0.001408	0.000008
5791.260254	0.238223	0.000000	-0.001363	0.000012
5796.430176	0.196333	0.000000	-0.001034	0.000007
5801.580078	0.281561	0.000000	-0.000508	0.000118
5806.709961	0.276477	0.000000	-0.000235	0.000125
5811.839844	0.171532	0.000000	-0.000207	0.000039
5816.939941	0.015159	0.000000	-0.000441	-0.000412
5822.040039	0.000625	0.000000	-0.000686	-0.000591
5827.120117	-0.012607	0.000000	-0.000753	-0.000440
5832.189941	0.081499	0.000000	-0.000240	-0.000173
5837.239746	0.192935	0.000000	0.000012	-0.000010
5842.279785	0.316209	0.000000	-0.000278	0.000218
5847.310059	0.667044	0.000000	-0.000369	0.000688
5852.319824	0.932991	0.000000	-0.000520	0.001073
5857.319824	0.705800	0.000000	-0.000591	0.000844
5862.299805	0.268141	0.000000	-0.000074	0.000389
5867.270020	0.282723	0.000000	0.000631	0.000559
5872.229980	0.474268	0.000000	0.000940	0.000901
5877.169922	0.679359	0.000000	0.001245	0.001345
5882.100098	0.765775	0.000000	0.001061	0.001461
5887.010254	0.401013	0.000000	0.000682	0.000847
5891.910156	-0.049860	0.000000	0.000285	0.000167
5896.799805	0.147779	0.000000	-0.000241	0.000272
5901.669922	0.303093	0.000000	-0.000614	0.000312
5906.529785	0.117906	0.000000	-0.000376	0.000157
5911.370117	0.208895	0.000000	0.000228	0.000367
5916.200195	0.049873	0.000000	0.000657	0.000329
5921.010254	-0.014785	0.000000	0.000569	0.000492
5925.810059	0.262495	0.000000	0.000200	0.000822
5930.600098	0.155527	0.000000	0.000058	0.000420
5935.370117	-0.160073	0.000000	0.000180	-0.000009
5940.129883	-0.075863	0.000000	0.000379	0.000147
5944.870117	-0.099076	0.000000	0.000044	-0.000040
5949.600098	-0.000788	0.000000	-0.000219	0.000326
5954.310059	0.070997	0.000000	0.000248	0.000689
5959.010254	-0.046590	0.000000	0.000435	0.000518
5963.700195	-0.328096	0.000000	-0.000021	0.000329
5968.370117	-0.237649	0.000000	-0.000287	0.000588
5973.020020	-0.101824	0.000000	0.000081	0.000817
5977.660156	-0.242261	0.000000	0.000885	0.000920
5982.290039	0.398215	0.000000	0.001544	0.001862
5986.899902	0.336395	0.000000	0.001014	0.001566
5991.500000	-0.753516	0.000000	0.000393	0.000065
5996.080078	-1.340835	0.000000	0.000534	-0.000390
51000.601562	-1.142654	0.000000	0.001799	0.001253
51005.199219	-0.145968	0.000000	0.001605	0.003153
51009.699219	0.891099	0.000000	0.000521	0.003870
51014.199219	-0.577254	0.000000	0.000422	0.004101
51081.199219	-1.256872	0.000000	0.001588	0.001279
51086.601562	0.242604	0.000000	0.003571	-0.003715
51092.000000	1.791389	0.000000	0.004758	-0.005332
51097.300781	3.249020	0.000000	0.003686	-0.004874
51102.699219	2.541479	0.000000	0.001738	-0.004425
51108.101562	0.033351	0.000000	0.000715	-0.001064
51113.398437	-0.844040	0.000000	0.000219	0.000758
51118.699219	-0.317838	0.000000	0.000387	-0.000329
51124.000000	-0.438695	0.000000	-0.000042	-0.000550
51129.300781	-0.594511	0.000000	-0.000149	-0.000685
51134.601562	-0.755059	0.000000	-0.000061	-0.000817
51139.898437	-0.788752	0.000000	-0.000109	-0.000817
51145.199219	-0.832485	0.000000	-0.000283	-0.000919
51150.398437	-0.760103	0.000000	-0.000596	-0.000882
51155.699219	-0.552470	0.000000	-0.000934	-0.000552
51160.898437	-0.321964	0.000000	-0.000999	-0.000179
51166.199219	-0.096800	0.000000	-0.000822	0.000200
51171.398437	0.091957	0.000000	-0.000455	0.000493
51176.601562	0.269282	0.000000	-0.000024	0.000746
51181.800781	0.381831	0.000000	0.000280	0.000922
51187.000000	0.477043	0.000000	0.000378	0.001083
51192.199219	0.432813	0.000000	0.000201	0.000940
51197.398437	0.307443	0.000000	-0.000021	0.000694
51202.500000	0.267383	0.000000	-0.000212	0.000598
51207.699219	0.179804	0.000000	-0.000448	0.000417
51212.800781	0.028308	0.000000	-0.000535	0.000091
51218.000000	-0.064356	0.000000	-0.000433	-0.000083
51223.101562	-0.123502	0.000000	-0.000374	-0.000189
51228.300781	-0.173878	0.000000	-0.000370	-0.000260
51233.398437	-0.089168	0.000000	-0.000364	-0.000170
51238.500000	0.080956	0.000000	-0.000227	0.000022
51243.601562	0.245936	0.000000	0.000085	0.000263
51248.699219	0.402821	0.000000	0.000440	0.000579
51253.800781	0.401923	0.000000	0.000489	0.000657
51258.898437	0.265192	0.000000	0.000408	0.000509
51263.898437	0.120549	0.000000	0.000241	0.000311
51269.000000	0.116780	0.000000	0.000095	0.000288
51274.101562	0.102657	0.000000	0.000014	0.000226
51279.101562	0.099717	0.000000	-0.000039	0.000164
51284.199219	0.093974	0.000000	-0.000080	0.000062
51289.199219	0.060971	0.000000	0.000062	-0.000015
51294.300781	0.032415	0.000000	0.000112	0.000019
51299.300781	0.069531	0.000000	0.000064	0.000163
51304.300781	0.018185	0.000000	-0.000043	0.000153
51309.300781	-0.108030	0.000000	-0.000336	-0.000036
51314.300781	-0.174785	0.000000	-0.000649	-0.000206
51319.398437	-0.257215	0.000000	-0.000848	-0.000438
51324.398437	-0.231807	0.000000	-0.000938	-0.000475
51329.300781	-0.102149	0.000000	-0.001001	-0.000335
51334.300781	0.026841	0.000000	-0.000986	-0.000169
51339.300781	0.175673	0.000000	-0.001052	0.000070
51344.300781	0.166291	0.000000	-0.001124	0.000106
51349.300781	0.001499	0.000000	-0.001083	-0.000071
51354.199219	-0.293266	0.000000	-0.001140	-0.000423
51359.199219	-0.492875	0.000000	-0.001290	-0.000640
51364.101562	-0.573201	0.000000	-0.001361	-0.000678
51369.101562	-0.518769	0.000000	-0.001219	-0.000536
51374.000000	-0.449571	0.000000	-0.001123	-0.000418
51379.000000	-0.498768	0.000000	-0.001179	-0.000448
51383.898437	-0.861509	0.000000	-0.001604	-0.000852
51388.800781	-1.202238	0.000000	-0.002224	-0.001168
51393.800781	-1.088236	0.000000	-0.002494	-0.000875
51398.699219	-0.649515	0.000000	-0.002334	-0.000288
51403.601562	-0.273178	0.000000	-0.001997	0.000175
51408.500000	-0.523989	0.000000	-0.001861	-0.000202
51413.398437	-1.478827	0.000000	-0.001898	-0.001448
51418.300781	-2.180092	0.000000	-0.001680	-0.002395
51423.199219	-1.628377	0.000000	-0.000963	-0.001922
51428.101562	-0.292178	0.000000	-0.000135	-0.000562
51432.898437	1.021299	0.000000	0.000533	0.000777
51437.800781	1.817274	0.000000	0.000765	0.001617
51442.699219	1.851384	0.000000	0.000542	0.001696
51447.500000	1.688956	0.000000	0.000202	0.001590
51452.398437	1.759170	0.000000	0.000076	0.001749
51457.300781	1.619636	0.000000	0.000046	0.001652
51462.101562	1.262060	0.000000	0.000140	0.001310
51466.898437	0.836462	0.000000	0.000288	0.000866
51471.800781	0.436963	0.000000	0.000389	0.000480
51476.601562	0.167128	0.000000	0.000264	0.000177
51481.398437	0.074979	0.000000	0.000125	0.000060
51486.300781	-0.051036	0.000000	0.000052	-0.000139
51491.101562	-0.173454	0.000000	-0.000025	-0.000399
51495.898437	-0.276599	0.000000	0.000063	-0.000663
51500.699219	-0.345809	0.000000	0.000195	-0.000815
51505.500000	-0.320598	0.000000	0.000102	-0.000731
51510.300781	-0.170259	0.000000	0.000000	-0.000390
51515.101562	-0.075315	0.000000	0.000053	-0.000156
51519.898437	-0.098516	0.000000	0.000147	-0.000246
51524.699219	-0.187466	0.000000	0.000334	-0.000479
51529.398437	-0.293647	0.000000	0.000597	-0.000673
51534.199219	-0.398297	0.000000	0.000640	-0.000795
51539.000000	-0.387128	0.000000	0.000688	-0.000728
51543.699219	-0.253335	0.000000	0.000643	-0.000530
51548.500000	-0.100355	0.000000	0.000500	-0.000371
51553.199219	-0.011575	0.000000	0.000432	-0.000318
51558.000000	-0.019741	0.000000	0.000473	-0.000400
51562.699219	-0.196221	0.000000	0.000491	-0.000722
51567.398437	-0.391241	0.000000	0.000347	-0.001038
51572.101562	-0.408075	0.000000	0.000036	-0.001099
51576.898437	-0.288378	0.000000	0.000027	-0.000909
51581.601562	-0.113334	0.000000	0.000202	-0.000626
51586.300781	-0.024867	0.000000	0.000215	-0.000478
51591.000000	-0.078669	0.000000	0.000246	-0.000579
51595.699219	-0.104130	0.000000	0.000121	-0.000580
51600.398437	0.008159	0.000000	-0.000065	-0.000386
51605.101562	0.193593	0.000000	0.000029	-0.000090
51609.699219	0.306837	0.000000	0.000147	0.000062
51614.398437	0.279226	0.000000	0.000103	-0.000046
51619.101562	0.286268	0.000000	0.000133	-0.000075
51623.699219	0.347505	0.000000	0.000110	0.000118
51628.398437	0.444692	0.000000	-0.000018	0.000413
51633.000000	0.443020	0.000000	-0.000175	0.000487
51637.699219	0.327255	0.000000	-0.000349	0.000273
51642.300781	0.283287	0.000000	-0.000446	0.000094
51646.898437	0.338759	0.000000	-0.000300	0.000087
51651.500000	0.467769	0.000000	-0.000055	0.000277
51656.199219	0.565358	0.000000	0.000109	0.000486
51660.800781	0.642085	0.000000	0.000178	0.000678
51665.398437	0.695533	0.000000	0.000262	0.000825
51670.000000	0.696906	0.000000	0.000323	0.000854
51674.500000	0.587336	0.000000	0.000344	0.000739
51679.101562	0.395348	0.000000	0.000361	0.000444
51683.699219	0.123824	0.000000	0.000198	0.000044
51688.300781	-0.125668	0.000000	0.000037	-0.000253
51692.800781	-0.267473	0.000000	0.000019	-0.000391
51697.398437	-0.425392	0.000000	-0.000166	-0.000588
51701.898437	-0.449578	0.000000	-0.000251	-0.000627
51706.500000	-0.367422	0.000000	-0.000167	-0.000534
51711.000000	-0.278700	0.000000	-0.000231	-0.000421
51715.500000	-0.348346	0.000000	-0.000360	-0.000510
51720.000000	-0.400791	0.000000	-0.000332	-0.000501
51724.601562	-0.465241	0.000000	-0.000394	-0.000497
51729.101562	-0.542579	0.000000	-0.000377	-0.000592
51733.601562	-0.415494	0.000000	-0.000121	-0.000428
51738.101562	-0.031680	0.000000	0.000132	-0.000023
51742.500000	0.482682	0.000000	0.000343	0.000583
51747.000000	0.938639	0.000000	0.000552	0.001210
51751.500000	1.034492	0.000000	0.000641	0.001401
51755.898437	0.667491	0.000000	0.000386	0.000918
51760.398437	0.217735	0.000000	0.000043	0.000259
51764.800781	-0.093766	0.000000	-0.000220	-0.000248
51769.300781	-0.199144	0.000000	-0.000336	-0.000414
51773.699219	-0.118188	0.000000	-0.000273	-0.000312
51778.101562	0.074267	0.000000	-0.000100	-0.000016
51782.500000	0.291662	0.000000	0.000094	0.000331
51786.898437	0.360642	0.000000	0.000294	0.000359
51791.300781	0.328517	0.000000	0.000341	0.000320
51795.699219	0.179484	0.000000	0.000411	0.000167
51800.101562	0.023198	0.000000	0.000503	-0.000117
51804.500000	-0.029464	0.000000	0.000314	-0.000249
51808.898437	-0.151803	0.000000	0.000125	-0.000442
51813.199219	-0.334016	0.000000	0.000112	-0.000719
51817.601562	-0.408263	0.000000	0.000013	-0.000789
51821.898437	-0.228312	0.000000	-0.000001	-0.000457
51826.199219	0.043447	0.000000	0.000270	-0.000015
51830.601562	0.074291	0.000000	0.000209	-0.000005
51834.898437	0.013537	0.000000	0.000126	-0.000055
51839.199219	-0.001912	0.000000	0.000250	-0.000002
51843.500000	-0.029140	0.000000	0.000308	0.000000
51847.800781	0.160622	0.000000	0.000327	0.000386
51852.101562	0.354449	0.000000	0.000420	0.000782
51856.398437	0.352704	0.000000	0.000467	0.000863
51860.601562	0.492804	0.000000	0.000615	0.001262
51864.898437	0.555911	0.000000	0.000804	0.001505
51869.101562	0.448409	0.000000	0.000799	0.001498
51873.398437	0.366777	0.000000	0.000659	0.001740
51877.601562	0.344988	0.000000	0.000620	0.002132
51881.898437	0.322616	0.000000	0.000844	0.002537
51886.101562	0.281410	0.000000	0.001057	0.002798
51890.300781	-0.086584	0.000000	0.001129	0.002327
51894.500000	-0.828052	0.000000	0.000833	0.001062
51898.699219	-1.870948	0.000000	0.000247	-0.000817
51902.898437	-3.057002	0.000000	-0.000291	-0.003006
51907.000000	-4.013736	0.000000	-0.000630	-0.004929
51911.199219	-4.149134	0.000000	-0.000686	-0.005639
51915.398437	-3.311029	0.000000	-0.000356	-0.004844
